date,close,compound_gn,negative_gn,neutral_gn,positive_gn,compound_tw,negative_tw,neutral_tw,positive_tw,open,high,low,volume
2008-03-26,0.5896374202229687,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6114834326187438,0.6067738473838283,0.5867716534589039,0.0
2008-03-27,0.5704001902414403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5914125414498098,0.587378378597687,0.5684722871018986,0.0
2008-03-28,0.5538561936423413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5679009411165797,0.5618980551482109,0.5468636366742494,0.0
2008-03-31,0.5684765025516468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5510796378396613,0.5560034094521118,0.5484210466607982,0.0
2008-04-01,0.587713644262277,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5722974320633608,0.5784412619440107,0.5838514762366348,0.0
2008-04-02,0.6069508742438052,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5914125414498098,0.614189728558716,0.5965052202265709,0.0
2008-04-03,0.6106059956065807,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5990586202886062,0.6014495668339779,0.6027347708461247,0.0
2008-04-04,0.6098365381848432,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6114834326187438,0.60182989751663,0.6101323566239302,0.0
2008-04-07,0.6292661104540814,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6150196585639083,0.6267396813162182,0.6283342676155598,0.0
2008-04-08,0.6284004377530394,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.629069308695325,0.6310180743017302,0.6286263657317637,0.0
2008-04-09,0.6079127622241514,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6210409873119683,0.6227465145297402,0.6058495908192222,0.0
2008-04-10,0.6208978527397788,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.606417885653169,0.6159010857529207,0.6005934326070915,0.0
2008-04-11,0.6021416108838724,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.606417885653169,0.6027805933455306,0.6038054399656416,0.0
2008-04-14,0.5822310504890119,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5895010655953818,0.5870931523986529,0.5833648246962438,0.0
2008-04-15,0.587713644262277,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5923683232322949,0.5859522476025162,0.5915410708040028,0.0
2008-04-16,0.6266690923509559,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6009700961430341,0.6241726455249109,0.6111057490313531,0.0
2008-04-17,0.6612960886635274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6221878903667337,0.653836344728101,0.6257061885094943,0.0
2008-04-18,0.6699529039448441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6640499395762072,0.6698090118740129,0.6759318789675823,0.0
2008-04-22,0.6676444434087325,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.672651800197489,0.6655306188885008,0.6695076855972002,0.0
2008-04-23,0.6540821494881789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6626163107577506,0.6583999639126473,0.6607474219103154,0.0
2008-04-24,0.6722613644809556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6497136513916418,0.6655306188885008,0.6622074658581295,0.0033040254111888
2008-04-25,0.6973658728111686,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6729385259611803,0.6826441908305492,0.681480135295917,0.0
2008-04-28,0.6864006852646389,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7041917219140754,0.696905588034076,0.6963725835636213,0.0
2008-04-29,0.6555249373232486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6783863154713152,0.6683828808788422,0.6549071567924181,0.0
2008-04-30,0.7319929573946385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6586021500660721,0.729706688174822,0.6633755010163809,0.0
2008-05-02,0.798361374349642,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7873424565161828,0.8109964166550113,0.781931426885452,0.0
2008-05-05,0.7925902230093632,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7945106006084656,0.7921714875187581,0.792151823846792,0.0
2008-05-06,0.7576746691297778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7801743124239001,0.7696385305432412,0.7538984937607796,0.0
2008-05-07,0.7406496844050566,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7612503243097312,0.7530953237474414,0.7337497979543038,0.0069677980096293
2008-05-08,0.7377641087349174,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7472006741783145,0.7482464783638608,0.7395900630722013,0.0
2008-05-09,0.7319929573946385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.718528010098641,0.7242873903931732,0.7264495782152331,0.0
2008-05-12,0.7478636235804054,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.735731643630662,0.7354112994073245,0.7264495782152331,0.0
2008-05-13,0.7478636235804054,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.735731643630662,0.7354112994073245,0.7264495782152331,0.002531489951033
2008-05-14,0.7198734513091545,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7279900480109968,0.7254282951893096,0.7293696661108614,0.0
2008-05-15,0.7302616119925549,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7239758873193185,0.7180124140144222,0.7249895342674191,0.0
2008-05-16,0.7351670906317919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7365918209217359,0.7354112994073245,0.7390060454930755,0.0
2008-05-19,0.7521919870856145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.729997128356836,0.7428271805822122,0.7366699751765731,0.0
2008-05-20,0.7435352600751962,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7279900480109968,0.7331294898150514,0.7378380103348244,0.0
2008-05-21,0.7178535483400568,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7385989012675752,0.7282805571796512,0.7220694463717908,0.0
2008-05-23,0.7169878756390151,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7127934948248149,0.70546246125692,0.7156452530014087,0.0
2008-05-26,0.7031371124223459,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.713080220588506,0.7103112193886808,0.7077609263565712,0.0
2008-05-27,0.7273760363224154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6967368520581015,0.7125930289809537,0.7010447241966263,0.0
2008-05-28,0.76661995370721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7337245632848229,0.7539510023445436,0.7340418067438667,0.0
2008-05-29,0.76661995370721,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7337245632848229,0.7539510023445436,0.7340418067438667,0.0074246178310886
2008-05-30,0.7637343780370706,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.740319255849723,0.7519544189513047,0.7541905025503426,0.0
2008-06-02,0.7637343780370706,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.740319255849723,0.7519544189513047,0.7541905025503426,0.0057314578910923
2008-06-03,0.7348785330647779,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7385989012675752,0.7396896923928368,0.7337497979543038,0.0058867343439446
2008-06-04,0.7117938394327642,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7271298707199229,0.7268544261844804,0.7165212793700971,0.0034873403008584
2008-06-05,0.7002515367522064,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7013244642771626,0.6986169452282809,0.6987086538801237,0.0042194877891784
2008-06-06,0.7319929573946385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7099262371879018,0.7168715092182857,0.7130171738953432,0.0031450037679241
2008-06-09,0.6869778003986667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7007510127497799,0.6966203618350418,0.6785599580736478,0.0
2008-06-10,0.663315991632625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6689242775589594,0.6606817735049203,0.6554912636981846,0.0
2008-06-11,0.6344601466603323,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.662903036521442,0.6586851028598616,0.6382626557873369,0.0045082770614161
2008-06-12,0.6685100278388759,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6411117907703601,0.6769396668498664,0.6452708667368446,0.0
2008-06-13,0.6742812674500531,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6712181713790324,0.6626783568981595,0.6695076855972002,0.0
2008-06-16,0.6696643463778301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.672651800197489,0.6626783568981595,0.6639595185955065,0.0
2008-06-17,0.6823608793264436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.678099589707624,0.6834999566794715,0.6861522759289223,0.0
2008-06-18,0.6589876281274161,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6649101168672812,0.6683828808788422,0.6610394306998781,0.0046650720394002
2008-06-19,0.6509080162510255,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6520074575011723,0.6484169596946326,0.6508190337385383,0.0
2008-06-20,0.6208978527397788,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6368109043149904,0.6341556497429256,0.619866012718238,0.0
2008-06-23,0.6122411257293605,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6270622283494857,0.6241726455249109,0.6119817754000415,0.0
2008-06-24,0.5995445927807468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.598102838506121,0.6019250020002481,0.6008854413966542,0.0
2008-06-25,0.6177238077735238,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6021169991977994,0.6133340499616137,0.6099377138731018,0.0065340564882412
2008-06-26,0.5793454748188723,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5895010655953818,0.5842408904083115,0.5842408510649321,0.0
2008-06-27,0.5738628810456077,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5786053988645695,0.5785363664276286,0.5781086664841127,0.0
2008-06-30,0.5816539353549841,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5722974320633608,0.5685533622096139,0.5673043412702883,0.0
2008-07-01,0.5539523206507472,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5579610561682529,0.5599965762385899,0.551243768517692,0.0
2008-07-02,0.555972223619845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5694301744264477,0.5622783858308629,0.5579599706776368,0.0
2008-07-03,0.5328876182587294,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5522265408944267,0.5714056241999553,0.5410234608829929,0.0
2008-07-04,0.5331760875548449,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5290017540354305,0.5403158812534142,0.5366432397129097,0.0
2008-07-07,0.5389473271660222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5464920256206003,0.5557181832530776,0.5351831957650955,0.0
2008-07-08,0.5678031721383149,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5350229950729479,0.554577278456941,0.5264229320782107,0.0
2008-07-10,0.5588578875608826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5464920256206003,0.5557181832530776,0.5497837245698779,0.0
2008-07-11,0.5502010722795659,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5464920256206003,0.5497284330733607,0.5439434594519802,0.0
2008-07-14,0.5403900267301934,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5648424744968439,0.5560034094521118,0.5486156000849853,0.0
2008-07-15,0.528270608915608,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5209733449415312,0.5311886428843218,0.5083182977986744,0.0
2008-07-16,0.5903106623654022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5247007798695182,0.5819590808160383,0.5363512309233467,0.0
2008-07-17,0.5963704595435936,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6024037249614909,0.6056329425876917,0.5970892378056964,0.0078303202845185
2008-07-18,0.6301317831551232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.608138240235317,0.6210351573355354,0.6052655732400966,0.0
2008-07-21,0.6197437107426211,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6310763890411641,0.6213203835345695,0.628042258825997,0.0
2008-07-22,0.6136840018353286,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6009700961430341,0.6042068115925211,0.602637494134031,0.0
2008-07-23,0.6110868954613045,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6210409873119683,0.614189728558716,0.6131498105582929,0.0075881944186079
2008-07-24,0.577614129416789,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6110054978722299,0.6024953671464964,0.5819047807484297,0.0
2008-07-25,0.5631862510660918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5579610561682529,0.5699794932047847,0.5643841640480192,0.0
2008-07-28,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5722974320633608,0.5674124574134773,0.5518277860968175,0.0
2008-07-29,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-07-30,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-07-31,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-01,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-04,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-05,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-06,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-07,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-08,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-11,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-12,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-13,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-14,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-15,0.5504896298465799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5467787513842917,0.5374636192630728,0.5588359970463253,0.0
2008-08-18,0.4757529551772735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4977484703719927,0.4983875427435759,0.4797013470948765,0.0
2008-08-19,0.4711360341050505,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4599005818541973,0.4658715815500442,0.4668528710274712,0.0
2008-08-20,0.4939321701700505,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4842723594785011,0.4827000145448784,0.4878776825292765,0.0035987871702606
2008-08-21,0.5008575517783848,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4963148415535361,0.4972465506956195,0.4858336210023367,0.0
2008-08-22,0.5060515879846359,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5063502432827319,0.5060886501174977,0.5045221835343578,0.0
2008-08-25,0.4864296734276878,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5049166144642754,0.5000988999377809,0.4864175492548216,0.0
2008-08-26,0.4688275735689389,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4719430639292323,0.4789920739574345,0.4697730482497405,0.0
2008-08-27,0.488160930558873,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4748103215661454,0.4772807167632298,0.4715251009871176,0.0
2008-08-28,0.5089372519256737,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5034830733563616,0.4995283602878927,0.5056902186926089,0.0036673151926071
2008-08-29,0.4939321701700505,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5083573236285711,0.5000988999377809,0.4972219637952872,0.0
2008-09-01,0.4809470796544229,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4891466974612536,0.4829852407439127,0.4820374174113792,0.0
2008-09-02,0.5037431274485242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4831254564237359,0.5015249436811315,0.4910896898878266,0.0
2008-09-03,0.5098028363558171,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5063502432827319,0.5083704597097706,0.5065662450612975,0.0065113827495206
2008-09-04,0.4893152490978271,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5057768794658919,0.4995283602878927,0.4884617001084023,0.0
2008-09-05,0.5025888971804686,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4676421774738627,0.490115895719766,0.4753212152514341,0.0
2008-09-08,0.5213452273072735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5436247679836872,0.5368931668650045,0.5065662450612975,0.0
2008-09-09,0.488160930558873,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5092175886301877,0.5066591025155659,0.485541522886133,0.0
2008-09-10,0.4896038066648414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4920139550981667,0.4872636337294246,0.4680209955123635,0.0
2008-09-11,0.488160930558873,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4650616456006409,0.4758544985162392,0.4627647479735916,0.0
2008-09-12,0.4950864004381061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4894334232249447,0.4886897647245953,0.4753212152514341,0.0
2008-09-15,0.4344891348233814,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4409765937400284,0.4573147955790201,0.4300596742159142,0.0
2008-09-16,0.4347776923903954,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4002613598747774,0.4299329932199228,0.3833380892325801,0.0
2008-09-17,0.3938023413326187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4229128706274759,0.4259398264334448,0.3795419749682633,0.0
2008-09-18,0.446319995070953,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4002613598747774,0.4558886645838494,0.3833380892325801,0.0
2008-09-19,0.5069173489565764,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4966015673172274,0.5115079478991464,0.4913816986773894,0.0
2008-09-22,0.4809470796544229,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5077839598117312,0.5015249436811315,0.4884617001084023,0.0
2008-09-23,0.4722902643731063,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4667820001827887,0.4852670503361856,0.4645168007109686,0.0
2008-09-24,0.4777728581463711,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4894334232249447,0.4827000145448784,0.4709410834079919,0.0
2008-09-25,0.5040316850155383,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4819785533689707,0.4952499673023805,0.485541522886133,0.0
2008-09-26,0.5011461093453989,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4748103215661454,0.4921125663648248,0.4785333119366252,0.0
2008-09-29,0.4520912346821303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4636280167821843,0.4701500617873762,0.4058228553555587,0.0
2008-09-30,0.5224994575753289,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4656350971280235,0.5097965907049413,0.4490403348641388,0.0
2008-10-01,0.5213452273072735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5063502432827319,0.5172124718798293,0.4884617001084023,0.0
2008-10-02,0.4607479616925485,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5020493568273623,0.5018101698801657,0.4335637796906681,0.0
2008-10-03,0.4189069379337301,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4690758062923192,0.4687239307922055,0.4125391468421447,0.0
2008-10-06,0.3669663993294236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3684347123944995,0.3668978287297382,0.2866829119073618,0.0
2008-10-07,0.3626380358242145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3443497043891583,0.3925682738946306,0.3389526638923896,0.0
2008-10-08,0.3597524601540751,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3042079659065613,0.3931387262926989,0.2977792459107493,0.0
2008-10-09,0.3075233639827547,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3859250716902119,0.378592102890138,0.3129637922946571,0.0
2008-10-10,0.2674137297614691,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2196236024859974,0.2947353386186415,0.2256528962354493,0.0
2008-10-13,0.4085188655212282,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.322271732874385,0.4059739052492352,0.3161758889798482,0.0095356271632876
2008-10-14,0.4486284556070645,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4533058892892972,0.4701500617873762,0.4210074017394666,0.0
2008-10-15,0.3828371537860889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3973941899484069,0.4159568222154302,0.3170519153485367,0.0
2008-10-16,0.3539813088137963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3830578140532989,0.3803034600843428,0.2811347002423477,0.0
2008-10-17,0.3193542683657755,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3251390343665694,0.3546330585453603,0.318219950506788,0.0
2008-10-20,0.3727375506697025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3282929739119025,0.3771659718949673,0.3307764177846305,0.0
2008-10-21,0.3626380358242145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3449231559165409,0.3651864715355334,0.3468369012105859,0.0
2008-10-22,0.2783789173079988,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3357478876231479,0.3275364387593873,0.2785066211362823,0.0
2008-10-23,0.2529858072753227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2758220275905791,0.2790478540458538,0.2256528962354493,0.0
2008-10-24,0.2071049775783091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1843561581308813,0.2120194791432813,0.1894436723396973,0.0
